tab	specimens
specimen	experiments	sample	dir_alpha95	dir_comp	dir_dec	dir_inc	dir_n_comps	dir_n_measurements	dir_tilt_correction	dir_dang	dir_mad_free	meas_step_max	meas_step_min	meas_step_unit	analysts	instrument_codes	software_packages	int_corr	citations	method_codes	result_quality	volume	weight
CB9-5a	CB9-5a_LP-DIR-T	CB9-5		ht	298.5	48.5	3.0	7.0	0.0	6.9	9.4	938.0	873.0	K		hargrave 2021-11-28 17:59:13	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CB9-5a	CB9-5a_LP-DIR-T	CB9-5		mt	118.8	25.3	3.0	6.0	-1.0	10.0	1.9	813.0	733.0	K		hargrave 2021-11-28 17:59:13	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CB9-5a	CB9-5a_LP-DIR-T	CB9-5		lt	205.6	45.6	3.0	3.0	-1.0	59.6	4.8	473.0	273.0	K		hargrave 2021-11-28 17:59:13	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CB9-5a		CB9-5																	This study	LP-NOMAG			
CB9-7a	CB9-7a_LP-DIR-T	CB9-7		ht	274.3	18.2	3.0	7.0	0.0	1.7	3.8	938.0	873.0	K		hargrave 2021-11-28 18:00:39	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CB9-7a	CB9-7a_LP-DIR-T	CB9-7		ht	277.7	18.0	3.0	7.0	100.0	1.7	3.8	938.0	873.0	K		hargrave 2021-11-28 18:00:39	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CB9-7a	CB9-7a_LP-DIR-T	CB9-7		mt	277.8	18.3	3.0	12.0	100.0	0.0	2.1	859.0	773.0	K		hargrave 2021-11-28 18:00:39	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g		
CB9-7a	CB9-7a_LP-DIR-T	CB9-7		lt	355.9	33.8	3.0	3.0	100.0	65.9	9.3	473.0	273.0	K		hargrave 2021-11-28 18:00:39	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CB9-7a	CB9-7a_LP-DIR-T	CB9-7		mt	274.3	18.5	3.0	12.0	0.0	0.0	2.1	859.0	773.0	K		hargrave 2021-11-28 18:00:39	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g		
CB9-7a	CB9-7a_LP-DIR-T	CB9-7		lt	354.5	44.0	3.0	3.0	0.0	65.9	9.3	473.0	273.0	K		hargrave 2021-11-28 18:00:39	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CB9-7a	CB9-7a_LP-DIR-T	CB9-7		mt	203.0	2.9	3.0	12.0	-1.0	0.0	2.1	859.0	773.0	K		hargrave 2021-11-28 18:00:39	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g		
CB9-7a	CB9-7a_LP-DIR-T	CB9-7		ht	203.0	2.6	3.0	7.0	-1.0	1.7	3.8	938.0	873.0	K		hargrave 2021-11-28 18:00:39	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CB9-7a		CB9-7																	This study	LP-NOMAG			
CB9-7a	CB9-7a_LP-DIR-T	CB9-7		lt	267.4	45.8	3.0	3.0	-1.0	65.9	9.3	473.0	273.0	K		hargrave 2021-11-28 18:00:39	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CB9-8a	CB9-8a_LP-DIR-T	CB9-8		mt	280.4	27.8	2.0	12.0	0.0	0.0	1.3	859.0	773.0	K		hargrave 2021-11-30 10:22:13	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g		
CB9-8a		CB9-8																	This study	LP-NOMAG			
CB9-8a	CB9-8a_LP-DIR-T	CB9-8		mt	285.7	26.3	2.0	12.0	100.0	0.0	1.3	859.0	773.0	K		hargrave 2021-11-30 10:22:13	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g		
CB9-8a	CB9-8a_LP-DIR-T	CB9-8		ht	284.3	24.8	2.0	9.0	100.0	3.6	2.2	943.0	873.0	K		hargrave 2021-11-30 10:22:13	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CB9-8a	CB9-8a_LP-DIR-T	CB9-8		mt	84.4	29.5	2.0	12.0	-1.0	0.0	1.3	859.0	773.0	K		hargrave 2021-11-30 10:22:13	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g		
CB9-8a	CB9-8a_LP-DIR-T	CB9-8		ht	82.9	27.9	2.0	9.0	-1.0	3.6	2.2	943.0	873.0	K		hargrave 2021-11-30 10:22:13	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CB9-8a	CB9-8a_LP-DIR-T	CB9-8		ht	279.4	26.0	2.0	9.0	0.0	3.6	2.2	943.0	873.0	K		hargrave 2021-11-30 10:22:13	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CB9-9a	CB9-9a_LP-DIR-T	CB9-9		lt	144.3	21.6	3.0	3.0	-1.0	48.5	5.0	473.0	273.0	K		hargrave 2021-11-30 10:24:36	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CB9-9a	CB9-9a_LP-DIR-T	CB9-9		mt	126.8	80.2	3.0	12.0	-1.0	0.0	0.8	859.0	773.0	K		hargrave 2021-11-30 10:24:36	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g		
CB9-9a	CB9-9a_LP-DIR-T	CB9-9		mt	282.0	44.4	3.0	12.0	0.0	0.0	0.8	859.0	773.0	K		hargrave 2021-11-30 10:24:36	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g		
CB9-9a	CB9-9a_LP-DIR-T	CB9-9		ht	295.8	43.9	3.0	9.0	100.0	3.8	1.9	943.0	873.0	K		hargrave 2021-11-30 10:24:36	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CB9-9a	CB9-9a_LP-DIR-T	CB9-9		mt	291.6	42.2	3.0	12.0	100.0	0.0	0.8	859.0	773.0	K		hargrave 2021-11-30 10:24:36	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g		
CB9-9a	CB9-9a_LP-DIR-T	CB9-9		lt	17.3	44.8	3.0	3.0	100.0	48.5	5.0	473.0	273.0	K		hargrave 2021-11-30 10:24:36	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CB9-9a	CB9-9a_LP-DIR-T	CB9-9		lt	20.3	54.9	3.0	3.0	0.0	48.5	5.0	473.0	273.0	K		hargrave 2021-11-30 10:24:36	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CB9-9a	CB9-9a_LP-DIR-T	CB9-9		ht	130.9	76.8	3.0	9.0	-1.0	3.8	1.9	943.0	873.0	K		hargrave 2021-11-30 10:24:36	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CB9-9a	CB9-9a_LP-DIR-T	CB9-9		ht	285.6	46.8	3.0	9.0	0.0	3.8	1.9	943.0	873.0	K		hargrave 2021-11-30 10:24:36	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CB9-9a		CB9-9																	This study	LP-NOMAG			
CBS1-1a	CBS1-1a_LP-DIR-T	CBS1-1		mt	252.4	69.4	2.0	14.0	0.0	8.4	14.7	862.0	773.0	K		hargrave 2021-12-03 19:23:09	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CBS1-1a		CBS1-1																	This study	LP-NOMAG			
CBS1-1a	CBS1-1a_LP-DIR-T	CBS1-1		ht	117.5	64.9	2.0	10.0	-1.0	0.0	0.6	963.0	928.0	K		hargrave 2021-12-03 19:23:09	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g		
CBS1-1a	CBS1-1a_LP-DIR-T	CBS1-1		mt	139.2	63.9	2.0	14.0	-1.0	8.4	14.7	862.0	773.0	K		hargrave 2021-12-03 19:23:09	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CBS1-1a	CBS1-1a_LP-DIR-T	CBS1-1		ht	227.2	67.6	2.0	10.0	0.0	0.0	0.6	963.0	928.0	K		hargrave 2021-12-03 19:23:09	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g		
CBS1-1a	CBS1-1a_LP-DIR-T	CBS1-1		mt	281.2	70.9	2.0	14.0	100.0	8.4	14.7	862.0	773.0	K		hargrave 2021-12-03 19:23:09	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CBS1-1a	CBS1-1a_LP-DIR-T	CBS1-1		ht	251.6	73.7	2.0	10.0	100.0	0.0	0.6	963.0	928.0	K		hargrave 2021-12-03 19:23:09	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g		
CBS1-2a	CBS1-2a_LP-DIR-T	CBS1-2		ht	180.8	35.0	2.0	7.0	-1.0	0.0	1.5	963.0	940.0	K		hargrave 2021-12-03 19:24:41	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g		
CBS1-2a	CBS1-2a_LP-DIR-T	CBS1-2		ht	236.7	59.0	2.0	7.0	0.0	0.0	1.5	963.0	940.0	K		hargrave 2021-12-03 19:24:41	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g		
CBS1-2a	CBS1-2a_LP-DIR-T	CBS1-2		mt	237.4	60.8	2.0	14.0	0.0	0.8	23.6	862.0	773.0	K		hargrave 2021-12-03 19:24:41	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CBS1-2a	CBS1-2a_LP-DIR-T	CBS1-2		ht	253.6	64.2	2.0	7.0	100.0	0.0	1.5	963.0	940.0	K		hargrave 2021-12-03 19:24:41	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g		
CBS1-2a	CBS1-2a_LP-DIR-T	CBS1-2		mt	255.8	65.8	2.0	14.0	100.0	0.8	23.6	862.0	773.0	K		hargrave 2021-12-03 19:24:41	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CBS1-2a		CBS1-2																	This study	LP-NOMAG			
CBS1-2a	CBS1-2a_LP-DIR-T	CBS1-2		mt	180.3	33.2	2.0	14.0	-1.0	0.8	23.6	862.0	773.0	K		hargrave 2021-12-03 19:24:41	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CBS1-3a		CBS1-3																	This study	LP-NOMAG			
CBS1-3a	CBS1-3a_LP-DIR-T	CBS1-3		ht	262.5	59.1	2.0	10.0	100.0	0.0	0.4	963.0	928.0	K		hargrave 2021-12-03 19:26:11	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g		
CBS1-3a	CBS1-3a_LP-DIR-T	CBS1-3		ht	45.6	59.9	2.0	10.0	-1.0	0.0	0.4	963.0	928.0	K		hargrave 2021-12-03 19:26:11	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g		
CBS1-3a	CBS1-3a_LP-DIR-T	CBS1-3		mt	59.9	60.3	2.0	13.0	-1.0	7.0	16.2	862.0	773.0	K		hargrave 2021-12-03 19:26:11	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CBS1-3a	CBS1-3a_LP-DIR-T	CBS1-3		mt	276.1	58.2	2.0	13.0	100.0	7.0	16.2	862.0	773.0	K		hargrave 2021-12-03 19:26:11	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CBS1-3a	CBS1-3a_LP-DIR-T	CBS1-3		ht	247.2	55.5	2.0	10.0	0.0	0.0	0.4	963.0	928.0	K		hargrave 2021-12-03 19:26:11	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g		
CBS1-3a	CBS1-3a_LP-DIR-T	CBS1-3		mt	259.8	56.9	2.0	13.0	0.0	7.0	16.2	862.0	773.0	K		hargrave 2021-12-03 19:26:11	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CBS1-4a	CBS1-4a_LP-DIR-T	CBS1-4		ht	250.8	72.7	2.0	10.0	100.0	0.0	0.5	963.0	928.0	K		hargrave 2021-12-03 19:27:37	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g		
CBS1-4a		CBS1-4																	This study	LP-NOMAG			
CBS1-4a	CBS1-4a_LP-DIR-T	CBS1-4		ht	253.4	65.5	2.0	10.0	-1.0	0.0	0.5	963.0	928.0	K		hargrave 2021-12-03 19:27:37	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g		
CBS1-4a	CBS1-4a_LP-DIR-T	CBS1-4		mt	268.2	63.7	2.0	14.0	-1.0	6.4	10.2	862.0	773.0	K		hargrave 2021-12-03 19:27:37	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CBS1-4a	CBS1-4a_LP-DIR-T	CBS1-4		ht	227.8	66.5	2.0	10.0	0.0	0.0	0.5	963.0	928.0	K		hargrave 2021-12-03 19:27:37	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g		
CBS1-4a	CBS1-4a_LP-DIR-T	CBS1-4		mt	241.2	63.2	2.0	14.0	0.0	6.4	10.2	862.0	773.0	K		hargrave 2021-12-03 19:27:37	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CBS1-4a	CBS1-4a_LP-DIR-T	CBS1-4		mt	262.2	67.4	2.0	14.0	100.0	6.4	10.2	862.0	773.0	K		hargrave 2021-12-03 19:27:37	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CBS1-5a	CBS1-5a_LP-DIR-T	CBS1-5		ht	0.9	65.5	2.0	11.0	-1.0	0.0	0.9	963.0	913.0	K		hargrave 2021-12-03 19:29:00	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g		
CBS1-5a		CBS1-5																	This study	LP-NOMAG			
CBS1-5a	CBS1-5a_LP-DIR-T	CBS1-5		ht	245.9	64.5	2.0	11.0	0.0	0.0	0.9	963.0	913.0	K		hargrave 2021-12-03 19:29:00	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g		
CBS1-5a	CBS1-5a_LP-DIR-T	CBS1-5		mt	243.9	63.4	2.0	14.0	0.0	1.6	5.4	862.0	773.0	K		hargrave 2021-12-03 19:29:00	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CBS1-5a	CBS1-5a_LP-DIR-T	CBS1-5		ht	268.5	67.7	2.0	11.0	100.0	0.0	0.9	963.0	913.0	K		hargrave 2021-12-03 19:29:00	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g		
CBS1-5a	CBS1-5a_LP-DIR-T	CBS1-5		mt	265.2	67.1	2.0	14.0	100.0	1.6	5.4	862.0	773.0	K		hargrave 2021-12-03 19:29:00	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CBS1-5a	CBS1-5a_LP-DIR-T	CBS1-5		mt	358.8	64.4	2.0	14.0	-1.0	1.6	5.4	862.0	773.0	K		hargrave 2021-12-03 19:29:00	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CBS1-6a	CBS1-6a_LP-DIR-T	CBS1-6		ht	237.0	63.8	2.0	11.0	0.0	0.0	0.8	963.0	913.0	K		hargrave 2021-12-03 19:30:24	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g		
CBS1-6a	CBS1-6a_LP-DIR-T	CBS1-6		mt	276.2	72.2	2.0	14.0	100.0	6.5	22.0	862.0	773.0	K		hargrave 2021-12-03 19:30:24	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CBS1-6a		CBS1-6																	This study	LP-NOMAG			
CBS1-6a	CBS1-6a_LP-DIR-T	CBS1-6		mt	105.7	69.3	2.0	14.0	-1.0	6.5	22.0	862.0	773.0	K		hargrave 2021-12-03 19:30:24	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CBS1-6a	CBS1-6a_LP-DIR-T	CBS1-6		ht	258.1	68.6	2.0	11.0	100.0	0.0	0.8	963.0	913.0	K		hargrave 2021-12-03 19:30:24	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g		
CBS1-6a	CBS1-6a_LP-DIR-T	CBS1-6		mt	246.5	69.7	2.0	14.0	0.0	6.5	22.0	862.0	773.0	K		hargrave 2021-12-03 19:30:24	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CBS1-6a	CBS1-6a_LP-DIR-T	CBS1-6		ht	95.0	63.7	2.0	11.0	-1.0	0.0	0.8	963.0	913.0	K		hargrave 2021-12-03 19:30:24	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g		
CBS1-7a	CBS1-7a_LP-DIR-T	CBS1-7		ht	141.8	52.6	2.0	9.0	-1.0	0.0	0.9	963.0	933.0	K		hargrave 2021-12-03 19:31:47	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g		
CBS1-7a	CBS1-7a_LP-DIR-T	CBS1-7		mt	118.4	50.3	2.0	14.0	-1.0	16.1	38.5	862.0	773.0	K		hargrave 2021-12-03 19:31:47	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CBS1-7a	CBS1-7a_LP-DIR-T	CBS1-7		ht	274.9	58.5	2.0	9.0	0.0	0.0	0.9	963.0	933.0	K		hargrave 2021-12-03 19:31:47	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g		
CBS1-7a	CBS1-7a_LP-DIR-T	CBS1-7		mt	250.1	53.5	2.0	14.0	0.0	16.1	38.5	862.0	773.0	K		hargrave 2021-12-03 19:31:47	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CBS1-7a	CBS1-7a_LP-DIR-T	CBS1-7		ht	291.4	57.0	2.0	9.0	100.0	0.0	0.9	963.0	933.0	K		hargrave 2021-12-03 19:31:47	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g		
CBS1-7a	CBS1-7a_LP-DIR-T	CBS1-7		mt	264.4	56.7	2.0	14.0	100.0	16.1	38.5	862.0	773.0	K		hargrave 2021-12-03 19:31:47	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CBS1-7a		CBS1-7																	This study	LP-NOMAG			
UI1-1a	UI1-1a_LP-DIR-T	UI1-1		mt	268.1	26.6	2.0	13.0	100.0	0.0	1.9	862.0	793.0	K		hargrave 2021-10-28 10:57:52	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g		
UI1-1a	UI1-1a_LP-DIR-T	UI1-1		lt	20.1	42.3	2.0	4.0	100.0	78.2	10.6	573.0	273.0	K		hargrave 2021-10-28 10:57:52	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
UI1-1a	UI1-1a_LP-DIR-T	UI1-1		mt	262.2	21.7	2.0	13.0	0.0	0.0	1.9	862.0	793.0	K		hargrave 2021-10-28 10:57:52	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g		
UI1-1a		UI1-1																	This study	LP-NOMAG			
UI1-1a	UI1-1a_LP-DIR-T	UI1-1		lt	174.8	38.3	2.0	4.0	-1.0	78.2	10.6	573.0	273.0	K		hargrave 2021-10-28 10:57:52	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
UI1-1a	UI1-1a_LP-DIR-T	UI1-1		lt	21.6	56.2	2.0	4.0	0.0	78.2	10.6	573.0	273.0	K		hargrave 2021-10-28 10:57:52	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
UI1-1a	UI1-1a_LP-DIR-T	UI1-1		mt	60.8	31.6	2.0	13.0	-1.0	0.0	1.9	862.0	793.0	K		hargrave 2021-10-28 10:57:52	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g		
UI1-2a		UI1-2																	This study	LP-NOMAG			
UI1-2a	UI1-2a_LP-DIR-T	UI1-2		mt	239.6	-29.1	1.0	14.0	-1.0	0.0	1.7	862.0	783.0	K		hargrave 2021-10-28 10:59:25	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g		
UI1-2a	UI1-2a_LP-DIR-T	UI1-2		mt	263.3	19.9	1.0	14.0	0.0	0.0	1.7	862.0	783.0	K		hargrave 2021-10-28 10:59:25	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g		
UI1-2a	UI1-2a_LP-DIR-T	UI1-2		mt	268.7	24.6	1.0	14.0	100.0	0.0	1.7	862.0	783.0	K		hargrave 2021-10-28 10:59:25	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g		
UI1-3a	UI1-3a_LP-DIR-T	UI1-3		lt	135.0	61.5	2.0	4.0	-1.0	65.1	4.7	573.0	273.0	K		hargrave 2021-10-28 11:00:56	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
UI1-3a	UI1-3a_LP-DIR-T	UI1-3		mt	11.2	33.7	2.0	12.0	-1.0	0.0	1.9	862.0	803.0	K		hargrave 2021-10-28 11:00:56	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g		
UI1-3a	UI1-3a_LP-DIR-T	UI1-3		mt	265.1	22.9	2.0	12.0	0.0	0.0	1.9	862.0	803.0	K		hargrave 2021-10-28 11:00:56	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g		
UI1-3a	UI1-3a_LP-DIR-T	UI1-3		lt	12.5	54.0	2.0	4.0	100.0	65.1	4.7	573.0	273.0	K		hargrave 2021-10-28 11:00:56	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
UI1-3a		UI1-3																	This study	LP-NOMAG			
UI1-3a	UI1-3a_LP-DIR-T	UI1-3		lt	10.8	68.0	2.0	4.0	0.0	65.1	4.7	573.0	273.0	K		hargrave 2021-10-28 11:00:56	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
UI1-3a	UI1-3a_LP-DIR-T	UI1-3		mt	271.4	27.1	2.0	12.0	100.0	0.0	1.9	862.0	803.0	K		hargrave 2021-10-28 11:00:56	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g		
UI1-4a		UI1-4																	This study	LP-NOMAG			
UI1-4a	UI1-4a_LP-DIR-T	UI1-4		lt	166.7	37.3	2.0	4.0	-1.0	68.9	2.8	573.0	273.0	K		hargrave 2021-10-28 11:02:23	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
UI1-4a	UI1-4a_LP-DIR-T	UI1-4		mt	59.9	39.7	2.0	13.0	-1.0	0.0	1.2	862.0	783.0	K		hargrave 2021-10-28 11:02:23	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g		
UI1-4a	UI1-4a_LP-DIR-T	UI1-4		lt	10.7	61.2	2.0	4.0	0.0	68.9	2.8	573.0	273.0	K		hargrave 2021-10-28 11:02:23	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
UI1-4a	UI1-4a_LP-DIR-T	UI1-4		mt	260.1	24.6	2.0	13.0	0.0	0.0	1.2	862.0	783.0	K		hargrave 2021-10-28 11:02:23	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g		
UI1-4a	UI1-4a_LP-DIR-T	UI1-4		lt	12.1	47.2	2.0	4.0	100.0	68.9	2.8	573.0	273.0	K		hargrave 2021-10-28 11:02:23	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
UI1-4a	UI1-4a_LP-DIR-T	UI1-4		mt	266.8	29.9	2.0	13.0	100.0	0.0	1.2	862.0	783.0	K		hargrave 2021-10-28 11:02:23	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g		
UI1-5a	UI1-5a_LP-DIR-T	UI1-5		mt	266.9	20.5	2.0	12.0	100.0	0.0	1.7	862.0	793.0	K		hargrave 2021-10-28 11:03:47	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g		
UI1-5a	UI1-5a_LP-DIR-T	UI1-5		mt	262.6	15.5	2.0	12.0	0.0	0.0	1.7	862.0	793.0	K		hargrave 2021-10-28 11:03:47	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g		
UI1-5a	UI1-5a_LP-DIR-T	UI1-5		lt	359.7	57.7	2.0	4.0	0.0	68.1	14.8	573.0	273.0	K		hargrave 2021-10-28 11:03:47	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
